Datetime (UTC),Country,Zone Name,Zone Id,Carbon Intensity gCO₂eq/kWh (direct),Carbon Intensity gCO₂eq/kWh (LCA),Low Carbon Percentage,Renewable Percentage,Data Source,Data Estimated,Data Estimation Method
2021-06-16 13:00:00,Portugal,Portugal,PT,287.58,379.07,35.72,32.74,entsoe.eu,false,
2021-06-16 14:00:00,Portugal,Portugal,PT,269.68,359.2,38.54,34.99,entsoe.eu,false,
2021-06-16 15:00:00,Portugal,Portugal,PT,260.91,347.17,40.09,40.09,entsoe.eu,false,
2021-06-16 16:00:00,Portugal,Portugal,PT,250.64,329.91,44.83,44.83,entsoe.eu,false,
2021-06-16 17:00:00,Portugal,Portugal,PT,252.47,333.35,43.56,43.56,entsoe.eu,false,
2021-06-16 18:00:00,Portugal,Portugal,PT,235.68,309.94,48.52,48.52,entsoe.eu,false,
2021-06-16 19:00:00,Portugal,Portugal,PT,268.0,354.4,39.07,39.07,entsoe.eu,false,
2021-06-16 20:00:00,Portugal,Portugal,PT,263.03,350.63,38.87,38.6,entsoe.eu,false,
2021-06-16 21:00:00,Portugal,Portugal,PT,290.2,385.5,32.87,30.41,entsoe.eu,false,
2021-06-16 22:00:00,Portugal,Portugal,PT,276.61,368.95,35.22,35.22,entsoe.eu,false,
2021-06-16 23:00:00,Portugal,Portugal,PT,292.17,393.95,29.46,29.46,entsoe.eu,false,
2021-06-17 00:00:00,Portugal,Portugal,PT,309.05,416.64,25.15,24.65,entsoe.eu,false,
2021-06-17 01:00:00,Portugal,Portugal,PT,320.47,431.61,22.4,21.87,entsoe.eu,false,
2021-06-17 02:00:00,Portugal,Portugal,PT,324.29,436.46,21.4,20.84,entsoe.eu,false,
2021-06-17 03:00:00,Portugal,Portugal,PT,311.8,420.15,24.44,24.44,entsoe.eu,false,
2021-06-17 04:00:00,Portugal,Portugal,PT,294.66,395.41,29.69,29.69,entsoe.eu,false,
2021-06-17 05:00:00,Portugal,Portugal,PT,280.1,375.02,33.74,33.74,entsoe.eu,false,
2021-06-17 06:00:00,Portugal,Portugal,PT,250.62,332.99,42.6,42.6,entsoe.eu,false,
2021-06-17 07:00:00,Portugal,Portugal,PT,263.68,345.93,41.54,41.54,entsoe.eu,false,
2021-06-17 08:00:00,Portugal,Portugal,PT,292.99,384.14,34.18,32.89,entsoe.eu,false,
2021-06-17 09:00:00,Portugal,Portugal,PT,293.01,384.24,34.28,32.54,entsoe.eu,false,
2021-06-17 10:00:00,Portugal,Portugal,PT,284.88,374.17,36.12,34.52,entsoe.eu,false,
2021-06-17 11:00:00,Portugal,Portugal,PT,270.5,359.3,37.76,36.45,entsoe.eu,false,
2021-06-17 12:00:00,Portugal,Portugal,PT,255.29,345.57,38.64,35.63,entsoe.eu,false,
2021-06-17 13:00:00,Portugal,Portugal,PT,244.29,331.3,41.59,38.24,entsoe.eu,false,
2021-06-17 14:00:00,Portugal,Portugal,PT,239.42,325.09,42.9,39.34,entsoe.eu,false,
2021-06-17 15:00:00,Portugal,Portugal,PT,251.43,339.93,39.59,37.92,entsoe.eu,false,
2021-06-17 16:00:00,Portugal,Portugal,PT,235.61,317.61,44.07,44.07,entsoe.eu,false,
2021-06-17 17:00:00,Portugal,Portugal,PT,214.96,289.07,49.81,49.81,entsoe.eu,false,
2021-06-17 18:00:00,Portugal,Portugal,PT,201.22,267.93,55.14,55.14,entsoe.eu,false,
2021-06-17 19:00:00,Portugal,Portugal,PT,210.78,280.75,52.56,52.56,entsoe.eu,false,
2021-06-17 20:00:00,Portugal,Portugal,PT,236.46,316.9,44.58,44.58,entsoe.eu,false,
2021-06-17 21:00:00,Portugal,Portugal,PT,250.57,337.19,40.78,39.98,entsoe.eu,false,
2021-06-17 22:00:00,Portugal,Portugal,PT,266.43,358.73,35.81,35.81,entsoe.eu,false,
2021-06-17 23:00:00,Portugal,Portugal,PT,264.83,361.56,34.02,34.02,entsoe.eu,false,
2021-06-18 00:00:00,Portugal,Portugal,PT,277.15,380.15,29.79,29.79,entsoe.eu,false,
2021-06-18 01:00:00,Portugal,Portugal,PT,294.93,402.35,25.63,25.63,entsoe.eu,false,
2021-06-18 02:00:00,Portugal,Portugal,PT,300.29,410.65,24.02,24.02,entsoe.eu,false,
2021-06-18 03:00:00,Portugal,Portugal,PT,294.22,402.53,25.54,25.54,entsoe.eu,false,
2021-06-18 04:00:00,Portugal,Portugal,PT,265.26,363.65,33.04,33.04,entsoe.eu,false,
2021-06-18 05:00:00,Portugal,Portugal,PT,217.91,294.34,48.88,48.88,entsoe.eu,false,
2021-06-18 06:00:00,Portugal,Portugal,PT,203.93,273.65,53.53,53.53,entsoe.eu,false,
2021-06-18 07:00:00,Portugal,Portugal,PT,215.78,295.02,46.9,46.9,entsoe.eu,false,
2021-06-18 08:00:00,Portugal,Portugal,PT,242.91,329.75,40.73,40.73,entsoe.eu,false,
2021-06-18 09:00:00,Portugal,Portugal,PT,238.25,324.38,41.74,41.74,entsoe.eu,false,
2021-06-18 10:00:00,Portugal,Portugal,PT,217.4,301.96,44.26,44.26,entsoe.eu,false,
2021-06-18 11:00:00,Portugal,Portugal,PT,214.2,301.99,42.92,42.32,entsoe.eu,false,
2021-06-18 12:00:00,Portugal,Portugal,PT,217.95,307.39,42.38,40.25,entsoe.eu,false,
2021-06-18 13:00:00,Portugal,Portugal,PT,226.58,318.63,40.61,36.41,entsoe.eu,false,
2021-06-18 14:00:00,Portugal,Portugal,PT,221.63,312.23,42.08,37.33,entsoe.eu,false,
2021-06-18 15:00:00,Portugal,Portugal,PT,226.97,318.85,40.6,36.03,entsoe.eu,false,
2021-06-18 16:00:00,Portugal,Portugal,PT,225.64,316.73,40.18,38.7,entsoe.eu,false,
2021-06-18 17:00:00,Portugal,Portugal,PT,203.97,287.45,45.49,45.49,entsoe.eu,false,
2021-06-18 18:00:00,Portugal,Portugal,PT,210.67,296.25,43.7,43.7,entsoe.eu,false,
2021-06-18 19:00:00,Portugal,Portugal,PT,217.36,304.69,42.0,41.65,entsoe.eu,false,
2021-06-18 20:00:00,Portugal,Portugal,PT,220.95,309.31,41.09,40.55,entsoe.eu,false,
2021-06-18 21:00:00,Portugal,Portugal,PT,225.16,315.92,40.03,39.37,entsoe.eu,false,
2021-06-18 22:00:00,Portugal,Portugal,PT,231.59,325.97,38.38,37.4,entsoe.eu,false,
2021-06-18 23:00:00,Portugal,Portugal,PT,202.83,290.66,46.74,43.45,entsoe.eu,false,
2021-06-19 00:00:00,Portugal,Portugal,PT,202.43,291.22,46.86,43.5,entsoe.eu,false,
2021-06-19 01:00:00,Portugal,Portugal,PT,203.65,293.25,46.22,44.05,entsoe.eu,false,
2021-06-19 02:00:00,Portugal,Portugal,PT,195.31,282.07,48.54,46.65,entsoe.eu,false,
2021-06-19 03:00:00,Portugal,Portugal,PT,192.6,276.42,51.41,51.17,entsoe.eu,false,
2021-06-19 04:00:00,Portugal,Portugal,PT,201.66,290.07,48.02,45.35,entsoe.eu,false,
2021-06-19 05:00:00,Portugal,Portugal,PT,211.8,304.18,44.12,41.93,entsoe.eu,false,
2021-06-19 06:00:00,Portugal,Portugal,PT,198.33,284.91,48.47,47.18,entsoe.eu,false,
2021-06-19 07:00:00,Portugal,Portugal,PT,189.68,270.87,51.73,50.84,entsoe.eu,false,
2021-06-19 08:00:00,Portugal,Portugal,PT,190.73,271.97,51.7,49.63,entsoe.eu,false,
2021-06-19 09:00:00,Portugal,Portugal,PT,169.16,243.06,57.9,55.79,entsoe.eu,false,
2021-06-19 10:00:00,Portugal,Portugal,PT,156.12,225.99,61.42,58.86,entsoe.eu,false,
2021-06-19 11:00:00,Portugal,Portugal,PT,148.9,217.38,62.59,60.57,entsoe.eu,false,
2021-06-19 12:00:00,Portugal,Portugal,PT,144.82,214.85,62.74,58.32,entsoe.eu,false,
2021-06-19 13:00:00,Portugal,Portugal,PT,144.71,215.51,63.42,55.53,entsoe.eu,false,
2021-06-19 14:00:00,Portugal,Portugal,PT,136.27,204.63,65.54,59.59,entsoe.eu,false,
2021-06-19 15:00:00,Portugal,Portugal,PT,138.78,208.31,64.5,59.82,entsoe.eu,false,
2021-06-19 16:00:00,Portugal,Portugal,PT,129.19,195.42,66.6,64.34,entsoe.eu,false,
2021-06-19 17:00:00,Portugal,Portugal,PT,122.71,176.59,73.54,73.54,entsoe.eu,false,
2021-06-19 18:00:00,Portugal,Portugal,PT,126.33,182.31,72.1,72.1,entsoe.eu,false,
2021-06-19 19:00:00,Portugal,Portugal,PT,128.31,188.96,68.89,67.54,entsoe.eu,false,
2021-06-19 20:00:00,Portugal,Portugal,PT,127.34,189.48,68.01,65.75,entsoe.eu,false,
2021-06-19 21:00:00,Portugal,Portugal,PT,133.76,200.22,65.67,60.0,entsoe.eu,false,
2021-06-19 22:00:00,Portugal,Portugal,PT,123.64,188.14,68.56,61.63,entsoe.eu,false,
2021-06-19 23:00:00,Portugal,Portugal,PT,79.44,132.16,80.38,71.79,entsoe.eu,false,
2021-06-20 00:00:00,Portugal,Portugal,PT,67.15,113.46,84.16,73.09,entsoe.eu,false,
2021-06-20 01:00:00,Portugal,Portugal,PT,66.12,112.37,84.29,73.89,entsoe.eu,false,
2021-06-20 02:00:00,Portugal,Portugal,PT,59.84,104.03,85.7,76.72,entsoe.eu,false,
2021-06-20 03:00:00,Portugal,Portugal,PT,53.57,95.19,87.2,79.0,entsoe.eu,false,
2021-06-20 04:00:00,Portugal,Portugal,PT,55.7,97.73,86.82,77.71,entsoe.eu,false,
2021-06-20 05:00:00,Portugal,Portugal,PT,54.96,98.39,87.0,77.87,entsoe.eu,false,
2021-06-20 06:00:00,Portugal,Portugal,PT,58.12,102.39,86.3,76.41,entsoe.eu,false,
2021-06-20 07:00:00,Portugal,Portugal,PT,56.84,100.59,86.75,77.24,entsoe.eu,false,
2021-06-20 08:00:00,Portugal,Portugal,PT,52.14,94.36,87.83,79.37,entsoe.eu,false,
2021-06-20 09:00:00,Portugal,Portugal,PT,47.14,87.35,89.07,82.18,entsoe.eu,false,
2021-06-20 10:00:00,Portugal,Portugal,PT,46.26,85.55,89.3,82.26,entsoe.eu,false,
2021-06-20 11:00:00,Portugal,Portugal,PT,43.06,81.42,90.01,82.91,entsoe.eu,false,
2021-06-20 12:00:00,Portugal,Portugal,PT,43.82,82.77,89.77,83.14,entsoe.eu,false,
2021-06-20 13:00:00,Portugal,Portugal,PT,41.92,80.79,90.15,84.96,entsoe.eu,false,
2021-06-20 14:00:00,Portugal,Portugal,PT,41.56,80.31,90.21,85.19,entsoe.eu,false,
2021-06-20 15:00:00,Portugal,Portugal,PT,39.58,78.28,90.6,86.42,entsoe.eu,false,
2021-06-20 16:00:00,Portugal,Portugal,PT,41.3,80.07,90.23,85.73,entsoe.eu,false,
2021-06-20 17:00:00,Portugal,Portugal,PT,44.6,84.76,89.4,85.07,entsoe.eu,false,
2021-06-20 18:00:00,Portugal,Portugal,PT,40.47,80.68,90.07,87.6,entsoe.eu,false,
2021-06-20 19:00:00,Portugal,Portugal,PT,42.93,81.19,90.63,88.62,entsoe.eu,false,
2021-06-20 20:00:00,Portugal,Portugal,PT,42.26,77.77,91.8,90.01,entsoe.eu,false,
2021-06-20 21:00:00,Portugal,Portugal,PT,47.38,88.09,88.74,84.37,entsoe.eu,false,
2021-06-20 22:00:00,Portugal,Portugal,PT,48.79,89.92,88.44,83.4,entsoe.eu,false,
2021-06-20 23:00:00,Portugal,Portugal,PT,58.43,99.34,86.39,77.4,entsoe.eu,false,
2021-06-21 00:00:00,Portugal,Portugal,PT,60.1,101.91,86.09,77.04,entsoe.eu,false,
2021-06-21 01:00:00,Portugal,Portugal,PT,62.81,105.52,85.48,75.68,entsoe.eu,false,
2021-06-21 02:00:00,Portugal,Portugal,PT,67.97,113.11,84.27,73.74,entsoe.eu,false,
2021-06-21 03:00:00,Portugal,Portugal,PT,84.2,134.85,79.91,69.84,entsoe.eu,false,
2021-06-21 04:00:00,Portugal,Portugal,PT,107.06,164.68,73.69,72.33,entsoe.eu,false,
2021-06-21 05:00:00,Portugal,Portugal,PT,130.67,184.4,72.26,72.26,entsoe.eu,false,
2021-06-21 06:00:00,Portugal,Portugal,PT,149.67,206.39,67.16,67.16,entsoe.eu,false,
2021-06-21 07:00:00,Portugal,Portugal,PT,167.6,238.88,56.99,56.99,entsoe.eu,false,
2021-06-21 08:00:00,Portugal,Portugal,PT,183.35,258.14,53.66,53.63,entsoe.eu,false,
2021-06-21 09:00:00,Portugal,Portugal,PT,188.87,264.8,52.41,51.78,entsoe.eu,false,
2021-06-21 10:00:00,Portugal,Portugal,PT,185.74,264.45,51.02,48.85,entsoe.eu,false,
2021-06-21 11:00:00,Portugal,Portugal,PT,187.92,267.54,50.53,48.07,entsoe.eu,false,
2021-06-21 12:00:00,Portugal,Portugal,PT,195.55,277.98,48.96,45.28,entsoe.eu,false,
2021-06-21 13:00:00,Portugal,Portugal,PT,189.06,269.63,51.12,45.87,entsoe.eu,false,
2021-06-21 14:00:00,Portugal,Portugal,PT,189.46,270.36,50.73,46.4,entsoe.eu,false,
2021-06-21 15:00:00,Portugal,Portugal,PT,191.44,270.19,51.62,49.22,entsoe.eu,false,
2021-06-21 16:00:00,Portugal,Portugal,PT,191.11,263.11,54.66,54.66,entsoe.eu,false,
2021-06-21 17:00:00,Portugal,Portugal,PT,172.75,236.17,60.57,60.57,entsoe.eu,false,
2021-06-21 18:00:00,Portugal,Portugal,PT,169.06,229.48,62.37,62.37,entsoe.eu,false,
2021-06-21 19:00:00,Portugal,Portugal,PT,167.5,228.41,62.24,62.24,entsoe.eu,false,
2021-06-21 20:00:00,Portugal,Portugal,PT,165.96,226.52,62.65,62.65,entsoe.eu,false,
2021-06-21 21:00:00,Portugal,Portugal,PT,177.46,245.75,57.43,57.43,entsoe.eu,false,
2021-06-21 22:00:00,Portugal,Portugal,PT,187.71,259.14,55.11,55.11,entsoe.eu,false,
2021-06-21 23:00:00,Portugal,Portugal,PT,189.96,263.82,54.32,54.32,entsoe.eu,false,
2021-06-22 00:00:00,Portugal,Portugal,PT,197.38,277.78,50.04,50.04,entsoe.eu,false,
2021-06-22 01:00:00,Portugal,Portugal,PT,204.54,287.44,48.19,48.19,entsoe.eu,false,
2021-06-22 02:00:00,Portugal,Portugal,PT,210.58,297.82,45.77,45.77,entsoe.eu,false,
2021-06-22 03:00:00,Portugal,Portugal,PT,203.77,287.53,47.64,47.64,entsoe.eu,false,
2021-06-22 04:00:00,Portugal,Portugal,PT,188.92,266.66,51.67,51.67,entsoe.eu,false,
2021-06-22 05:00:00,Portugal,Portugal,PT,171.9,244.1,55.71,55.71,entsoe.eu,false,
2021-06-22 06:00:00,Portugal,Portugal,PT,161.38,221.24,63.53,63.53,entsoe.eu,false,
2021-06-22 07:00:00,Portugal,Portugal,PT,168.48,237.72,57.64,57.64,entsoe.eu,false,
2021-06-22 08:00:00,Portugal,Portugal,PT,168.96,241.11,56.37,56.37,entsoe.eu,false,
2021-06-22 09:00:00,Portugal,Portugal,PT,167.78,242.15,55.24,55.19,entsoe.eu,false,
2021-06-22 10:00:00,Portugal,Portugal,PT,170.12,245.32,54.95,53.8,entsoe.eu,false,
2021-06-22 11:00:00,Portugal,Portugal,PT,163.49,236.87,56.78,55.56,entsoe.eu,false,
2021-06-22 12:00:00,Portugal,Portugal,PT,162.98,236.21,56.83,55.89,entsoe.eu,false,
2021-06-22 13:00:00,Portugal,Portugal,PT,167.14,241.69,56.07,54.12,entsoe.eu,false,
2021-06-22 14:00:00,Portugal,Portugal,PT,167.01,241.39,55.97,54.92,entsoe.eu,false,
2021-06-22 15:00:00,Portugal,Portugal,PT,149.88,218.71,60.02,60.02,entsoe.eu,false,
2021-06-22 16:00:00,Portugal,Portugal,PT,147.28,214.26,60.69,60.69,entsoe.eu,false,
2021-06-22 17:00:00,Portugal,Portugal,PT,148.96,214.46,61.4,61.4,entsoe.eu,false,
2021-06-22 18:00:00,Portugal,Portugal,PT,151.74,219.42,59.6,59.6,entsoe.eu,false,
2021-06-22 19:00:00,Portugal,Portugal,PT,158.57,226.48,58.52,58.52,entsoe.eu,false,
2021-06-22 20:00:00,Portugal,Portugal,PT,156.73,222.34,60.38,60.38,entsoe.eu,false,
2021-06-22 21:00:00,Portugal,Portugal,PT,166.84,239.75,55.77,54.86,entsoe.eu,false,
2021-06-22 22:00:00,Portugal,Portugal,PT,185.14,264.37,50.58,50.58,entsoe.eu,false,
2021-06-22 23:00:00,Portugal,Portugal,PT,191.49,274.3,48.91,48.91,entsoe.eu,false,
2021-06-23 00:00:00,Portugal,Portugal,PT,182.5,264.25,51.43,51.19,entsoe.eu,false,
2021-06-23 01:00:00,Portugal,Portugal,PT,183.29,265.14,51.14,51.14,entsoe.eu,false,
2021-06-23 02:00:00,Portugal,Portugal,PT,178.59,259.36,52.42,52.42,entsoe.eu,false,
2021-06-23 03:00:00,Portugal,Portugal,PT,185.92,268.25,50.44,50.44,entsoe.eu,false,
2021-06-23 04:00:00,Portugal,Portugal,PT,186.38,267.58,50.3,50.3,entsoe.eu,false,
2021-06-23 05:00:00,Portugal,Portugal,PT,172.31,247.05,54.85,54.85,entsoe.eu,false,
2021-06-23 06:00:00,Portugal,Portugal,PT,160.61,223.63,61.91,61.91,entsoe.eu,false,
2021-06-23 07:00:00,Portugal,Portugal,PT,168.16,235.16,59.59,59.59,entsoe.eu,false,
2021-06-23 08:00:00,Portugal,Portugal,PT,173.19,245.95,56.21,56.21,entsoe.eu,false,
2021-06-23 09:00:00,Portugal,Portugal,PT,181.52,257.06,54.51,54.22,entsoe.eu,false,
2021-06-23 10:00:00,Portugal,Portugal,PT,187.68,263.9,53.81,52.92,entsoe.eu,false,
2021-06-23 11:00:00,Portugal,Portugal,PT,188.62,268.79,51.82,49.65,entsoe.eu,false,
2021-06-23 12:00:00,Portugal,Portugal,PT,187.81,270.14,50.83,48.13,entsoe.eu,false,
2021-06-23 13:00:00,Portugal,Portugal,PT,185.03,266.15,51.81,48.3,entsoe.eu,false,
2021-06-23 14:00:00,Portugal,Portugal,PT,186.96,268.81,51.39,47.51,entsoe.eu,false,
2021-06-23 15:00:00,Portugal,Portugal,PT,182.65,263.12,52.45,49.68,entsoe.eu,false,
2021-06-23 16:00:00,Portugal,Portugal,PT,186.75,266.49,52.2,50.29,entsoe.eu,false,
2021-06-23 17:00:00,Portugal,Portugal,PT,189.19,270.79,50.69,48.03,entsoe.eu,false,
2021-06-23 18:00:00,Portugal,Portugal,PT,199.13,280.97,48.99,46.09,entsoe.eu,false,
2021-06-23 19:00:00,Portugal,Portugal,PT,197.24,277.1,50.29,47.92,entsoe.eu,false,
2021-06-23 20:00:00,Portugal,Portugal,PT,184.9,259.53,53.72,53.72,entsoe.eu,false,
2021-06-23 21:00:00,Portugal,Portugal,PT,205.5,291.34,46.16,42.82,entsoe.eu,false,
2021-06-23 22:00:00,Portugal,Portugal,PT,212.12,301.39,44.02,41.19,entsoe.eu,false,
2021-06-23 23:00:00,Portugal,Portugal,PT,205.8,294.39,45.7,43.4,entsoe.eu,false,
2021-06-24 00:00:00,Portugal,Portugal,PT,195.36,281.88,48.05,47.55,entsoe.eu,false,
2021-06-24 01:00:00,Portugal,Portugal,PT,183.97,267.02,50.98,50.98,entsoe.eu,false,
2021-06-24 02:00:00,Portugal,Portugal,PT,178.98,260.8,52.31,52.31,entsoe.eu,false,
2021-06-24 03:00:00,Portugal,Portugal,PT,196.89,283.78,47.5,47.5,entsoe.eu,false,
2021-06-24 04:00:00,Portugal,Portugal,PT,199.14,284.35,47.58,47.58,entsoe.eu,false,
2021-06-24 05:00:00,Portugal,Portugal,PT,172.79,242.61,58.19,58.19,entsoe.eu,false,
2021-06-24 06:00:00,Portugal,Portugal,PT,173.92,250.55,53.56,53.56,entsoe.eu,false,
2021-06-24 07:00:00,Portugal,Portugal,PT,172.18,249.55,54.2,53.75,entsoe.eu,false,
2021-06-24 08:00:00,Portugal,Portugal,PT,171.2,248.06,54.73,53.46,entsoe.eu,false,
2021-06-24 09:00:00,Portugal,Portugal,PT,171.62,247.82,54.9,52.81,entsoe.eu,false,
2021-06-24 10:00:00,Portugal,Portugal,PT,168.6,243.69,55.78,53.5,entsoe.eu,false,
2021-06-24 11:00:00,Portugal,Portugal,PT,178.62,257.44,53.56,50.03,entsoe.eu,false,
2021-06-24 12:00:00,Portugal,Portugal,PT,178.93,258.46,53.53,49.63,entsoe.eu,false,
2021-06-24 13:00:00,Portugal,Portugal,PT,175.84,254.15,54.56,49.88,entsoe.eu,false,
2021-06-24 14:00:00,Portugal,Portugal,PT,180.05,259.59,53.53,48.76,entsoe.eu,false,
2021-06-24 15:00:00,Portugal,Portugal,PT,189.25,271.79,50.81,46.91,entsoe.eu,false,
2021-06-24 16:00:00,Portugal,Portugal,PT,195.61,275.37,51.09,48.6,entsoe.eu,false,
2021-06-24 17:00:00,Portugal,Portugal,PT,194.58,270.84,52.5,52.27,entsoe.eu,false,
2021-06-24 18:00:00,Portugal,Portugal,PT,186.14,257.68,55.59,55.59,entsoe.eu,false,
2021-06-24 19:00:00,Portugal,Portugal,PT,192.56,267.48,52.78,52.16,entsoe.eu,false,
2021-06-24 20:00:00,Portugal,Portugal,PT,174.12,242.03,58.03,58.03,entsoe.eu,false,
2021-06-24 21:00:00,Portugal,Portugal,PT,189.98,270.44,50.32,46.51,entsoe.eu,false,
2021-06-24 22:00:00,Portugal,Portugal,PT,181.7,261.4,52.53,47.71,entsoe.eu,false,
2021-06-24 23:00:00,Portugal,Portugal,PT,170.87,248.76,56.17,47.55,entsoe.eu,false,
2021-06-25 00:00:00,Portugal,Portugal,PT,171.76,251.1,56.15,46.64,entsoe.eu,false,
2021-06-25 01:00:00,Portugal,Portugal,PT,180.09,262.53,53.84,44.61,entsoe.eu,false,
2021-06-25 02:00:00,Portugal,Portugal,PT,181.83,265.19,53.41,43.92,entsoe.eu,false,
2021-06-25 03:00:00,Portugal,Portugal,PT,190.33,276.42,50.78,42.83,entsoe.eu,false,
2021-06-25 04:00:00,Portugal,Portugal,PT,193.0,279.65,49.05,46.66,entsoe.eu,false,
2021-06-25 05:00:00,Portugal,Portugal,PT,176.61,247.67,58.43,58.43,entsoe.eu,false,
2021-06-25 06:00:00,Portugal,Portugal,PT,166.48,229.64,62.86,62.86,entsoe.eu,false,
2021-06-25 07:00:00,Portugal,Portugal,PT,171.2,239.77,59.63,59.63,entsoe.eu,false,
2021-06-25 08:00:00,Portugal,Portugal,PT,167.89,243.55,56.62,52.02,entsoe.eu,false,
2021-06-25 09:00:00,Portugal,Portugal,PT,167.41,243.29,56.84,51.09,entsoe.eu,false,
2021-06-25 10:00:00,Portugal,Portugal,PT,170.71,247.27,56.33,47.92,entsoe.eu,false,
2021-06-25 11:00:00,Portugal,Portugal,PT,169.68,246.19,56.92,47.04,entsoe.eu,false,
2021-06-25 12:00:00,Portugal,Portugal,PT,168.58,245.43,57.3,46.95,entsoe.eu,false,
2021-06-25 13:00:00,Portugal,Portugal,PT,166.09,242.15,58.02,47.06,entsoe.eu,false,
2021-06-25 14:00:00,Portugal,Portugal,PT,168.56,244.85,57.24,47.37,entsoe.eu,false,
2021-06-25 15:00:00,Portugal,Portugal,PT,173.99,251.63,55.64,47.06,entsoe.eu,false,
2021-06-25 16:00:00,Portugal,Portugal,PT,175.22,252.79,54.92,48.95,entsoe.eu,false,
2021-06-25 17:00:00,Portugal,Portugal,PT,169.39,238.27,59.63,58.78,entsoe.eu,false,
2021-06-25 18:00:00,Portugal,Portugal,PT,157.21,220.75,62.73,62.73,entsoe.eu,false,
2021-06-25 19:00:00,Portugal,Portugal,PT,154.02,213.21,65.21,65.21,entsoe.eu,false,
2021-06-25 20:00:00,Portugal,Portugal,PT,156.19,218.76,62.98,62.98,entsoe.eu,false,
2021-06-25 21:00:00,Portugal,Portugal,PT,168.93,242.74,55.66,52.27,entsoe.eu,false,
2021-06-25 22:00:00,Portugal,Portugal,PT,151.12,220.98,60.71,56.15,entsoe.eu,false,
2021-06-25 23:00:00,Portugal,Portugal,PT,119.23,179.25,70.66,62.63,entsoe.eu,false,
2021-06-26 00:00:00,Portugal,Portugal,PT,118.5,177.8,71.94,64.39,entsoe.eu,false,
2021-06-26 01:00:00,Portugal,Portugal,PT,119.01,179.76,71.76,63.81,entsoe.eu,false,
2021-06-26 02:00:00,Portugal,Portugal,PT,131.99,192.95,71.03,63.12,entsoe.eu,false,
2021-06-26 03:00:00,Portugal,Portugal,PT,134.81,195.88,70.99,63.98,entsoe.eu,false,
2021-06-26 04:00:00,Portugal,Portugal,PT,139.99,200.22,71.47,65.16,entsoe.eu,false,
2021-06-26 05:00:00,Portugal,Portugal,PT,136.65,195.97,72.78,65.98,entsoe.eu,false,
2021-06-26 06:00:00,Portugal,Portugal,PT,137.74,198.18,71.76,64.23,entsoe.eu,false,
2021-06-26 07:00:00,Portugal,Portugal,PT,124.68,184.34,72.9,64.03,entsoe.eu,false,
2021-06-26 08:00:00,Portugal,Portugal,PT,112.83,174.72,72.14,63.37,entsoe.eu,false,
2021-06-26 09:00:00,Portugal,Portugal,PT,105.51,166.07,74.24,62.76,entsoe.eu,false,
2021-06-26 10:00:00,Portugal,Portugal,PT,98.0,156.58,76.5,63.93,entsoe.eu,false,
2021-06-26 11:00:00,Portugal,Portugal,PT,87.23,141.54,79.29,66.79,entsoe.eu,false,
2021-06-26 12:00:00,Portugal,Portugal,PT,85.03,138.38,79.92,67.43,entsoe.eu,false,
2021-06-26 13:00:00,Portugal,Portugal,PT,76.75,126.97,82.17,69.55,entsoe.eu,false,
2021-06-26 14:00:00,Portugal,Portugal,PT,75.26,124.95,82.52,70.54,entsoe.eu,false,
2021-06-26 15:00:00,Portugal,Portugal,PT,76.3,128.41,81.88,72.68,entsoe.eu,false,
2021-06-26 16:00:00,Portugal,Portugal,PT,83.03,136.47,80.1,70.57,entsoe.eu,false,
2021-06-26 17:00:00,Portugal,Portugal,PT,87.07,140.96,79.25,70.12,entsoe.eu,false,
2021-06-26 18:00:00,Portugal,Portugal,PT,89.03,137.68,81.13,73.68,entsoe.eu,false,
2021-06-26 19:00:00,Portugal,Portugal,PT,91.51,137.29,82.05,76.44,entsoe.eu,false,
2021-06-26 20:00:00,Portugal,Portugal,PT,89.54,136.1,81.59,75.98,entsoe.eu,false,
2021-06-26 21:00:00,Portugal,Portugal,PT,88.25,138.44,79.97,70.53,entsoe.eu,false,
2021-06-26 22:00:00,Portugal,Portugal,PT,84.29,133.29,82.26,70.55,entsoe.eu,false,
2021-06-26 23:00:00,Portugal,Portugal,PT,79.35,131.33,81.54,67.54,entsoe.eu,false,
2021-06-27 00:00:00,Portugal,Portugal,PT,78.49,130.54,81.66,67.89,entsoe.eu,false,
2021-06-27 01:00:00,Portugal,Portugal,PT,72.55,123.77,82.99,70.99,entsoe.eu,false,
2021-06-27 02:00:00,Portugal,Portugal,PT,72.54,123.12,83.12,70.13,entsoe.eu,false,
2021-06-27 03:00:00,Portugal,Portugal,PT,74.49,126.12,82.67,68.95,entsoe.eu,false,
2021-06-27 04:00:00,Portugal,Portugal,PT,81.21,134.72,81.09,66.78,entsoe.eu,false,
2021-06-27 05:00:00,Portugal,Portugal,PT,82.74,136.18,80.81,66.13,entsoe.eu,false,
2021-06-27 06:00:00,Portugal,Portugal,PT,75.64,128.28,82.24,69.23,entsoe.eu,false,
2021-06-27 07:00:00,Portugal,Portugal,PT,80.23,132.4,81.56,66.62,entsoe.eu,false,
2021-06-27 08:00:00,Portugal,Portugal,PT,74.92,126.29,83.0,66.91,entsoe.eu,false,
2021-06-27 09:00:00,Portugal,Portugal,PT,66.11,114.49,85.14,69.74,entsoe.eu,false,
2021-06-27 10:00:00,Portugal,Portugal,PT,60.85,105.89,86.43,71.22,entsoe.eu,false,
